ÇØ¼ö¼öÁú±âÁØ,ÀúÃþ¼ö¿Â,ÀúÃþ¿°ºÐ,ÀúÃþDO,Ç¥ÃþDIN,Ç¥ÃþDIP,Ç¥ÃþChl-a,Ç¥ÃþÅõ¸íµµ,¼ö°Å·®,¼ö°Å·®2,Á¤È­¸éÀû,ÀÏº°Ã³¸®·®,½Ã¼³¿ë·®(Åæ/ÀÏ)(A),¹æ·ùBOD(mg/L)Æò±Õ,"Æò±Õ
Ã³¸®È¿À²
(%)",¹æ·ùCOD(mg/L)Æò±Õ,¹æ·ùSS(mg/L)Æò±Õ,¹æ·ùT-N(mg/L)Æò±Õ,¹æ·ùT-P(mg/L)Æò±Õ,¹æ·ù´ëÀå±Õ±º¼ö(°³/mL)Æò±Õ
4,13.5438,33.8828,6.969798941,48.93,1.891,15.48,1.8,1784.54023,74.3975,23.125,5068.63422,7615.384615,3.05364276,0.935809676,10.09559024,3.213725199,7.361591958,0.193562622,185.1188462
3,14.2357,33.1795,7.509831789,186.9,3.999,6.12,1.6,1784.54023,74.3975,23.125,5068.63422,7615.384615,3.05364276,0.935809676,10.09559024,3.213725199,7.361591958,0.193562622,185.1188462
3,15.1434,32.2133,8.573021458,137.158,3.472,14.32,1.7,1784.54023,74.3975,23.125,5068.63422,7615.384615,3.05364276,0.935809676,10.09559024,3.213725199,7.361591958,0.193562622,185.1188462
2,16.3621,33.0287,9.197434439,8.554,1.55,6.96,2.6,1784.54023,74.3975,23.125,5068.63422,7615.384615,3.05364276,0.935809676,10.09559024,3.213725199,7.361591958,0.193562622,185.1188462
2,18.3075,32.05,9.956855631,14.77,2.976,9.96,2.9,1784.54023,74.3975,23.125,5068.63422,7615.384615,3.05364276,0.935809676,10.09559024,3.213725199,7.361591958,0.193562622,185.1188462
1,19.1672,31.7166,10.61502066,53.858,2.914,6.16,2.5,1784.54023,74.3975,23.125,5068.63422,7615.384615,3.05364276,0.935809676,10.09559024,3.213725199,7.361591958,0.193562622,185.1188462
3,18.0431,31.7125,7.729220134,158.48,4.371,10.2,1.9,1784.54023,74.3975,23.125,5068.63422,7615.384615,3.05364276,0.935809676,10.09559024,3.213725199,7.361591958,0.193562622,185.1188462
3,18.5371,27.8956,11.39131788,16.142,4.154,24.3,1.8,1784.54023,74.3975,23.125,575,2000,0.7,0.995215311,4.2,0.8,3.812,0.041,2
4,15.8575,32.2508,4.404642915,8.302,2.356,4.68,3,1784.54023,74.3975,23.125,575,2000,0.7,0.995215311,4.2,0.8,3.812,0.041,2
5,15.5806,32.0435,4.691535365,13.888,1.643,8.28,2.3,1784.54023,74.3975,23.125,575,2000,0.7,0.995215311,4.2,0.8,3.812,0.041,2
5,17.2847,30.0027,3.476461457,11.592,4.526,15.1,1.9,1784.54023,74.3975,23.125,575,2000,0.7,0.995215311,4.2,0.8,3.812,0.041,2
4,14.8446,32.6473,4.269634703,8.89,1.922,7.093333333,3.5,1784.54023,74.3975,23.125,575,2000,0.7,0.995215311,4.2,0.8,3.812,0.041,2
1,16.3035,32.1064,9.38307073,10.5,2.108,4.9,3.6,1784.54023,74.3975,23.125,575,2000,0.7,0.995215311,4.2,0.8,3.812,0.041,2
1,15.3711,33.3444,8.522393379,9.646,1.519,4.23,3.2,1784.54023,74.3975,23.125,575,2000,0.7,0.995215311,4.2,0.8,3.812,0.041,2
3,14.2263,33.4279,7.239815365,13.72,1.426,11.16,2.3,1784.54023,74.3975,23.125,575,2000,0.7,0.995215311,4.2,0.8,3.812,0.041,2
4,18.8923,29.3601,4.387766888,32.032,6.076,2.405,1.6,1784.54023,74.3975,23.125,575,2000,0.7,0.995215311,4.2,0.8,3.812,0.041,2
3,16.5524,29.8398,8.286129008,19.18,5.394,22.5,1.2,1784.54023,74.3975,23.125,575,2000,0.7,0.995215311,4.2,0.8,3.812,0.041,2
3,18.7114,27.4191,13.04516848,24.892,33.356,22.23,1,1784.54023,74.3975,23.125,575,2000,0.7,0.995215311,4.2,0.8,3.812,0.041,2
4,18.5847,26.0687,13.41644106,63.56,46.066,65.4,0.8,1784.54023,74.3975,23.125,575,2000,0.7,0.995215311,4.2,0.8,3.812,0.041,2
5,16.5142,27.9437,6.379138014,57.246,32.457,90.6,0.7,1784.54023,74.3975,23.125,575,2000,0.7,0.995215311,4.2,0.8,3.812,0.041,2
4,16.0848,29.8401,11.72883841,59.052,50.096,93,0.6,1784.54023,74.3975,23.125,575,2000,0.7,0.995215311,4.2,0.8,3.812,0.041,2
5,15.7407,31.2873,4.067122385,88.27,88.815,129.6,0.5,1784.54023,74.3975,23.125,575,2000,0.7,0.995215311,4.2,0.8,3.812,0.041,2
3,13.8539,33.7998,6.902294836,16.324,0.837,7.08,2.9,1784.54023,74.3975,23.125,5068.63422,7615.384615,3.05364276,0.935809676,10.09559024,3.213725199,7.361591958,0.193562622,185.1188462
2,16.1628,32.6383,7.189187286,5.544,0.496,5.92,3.1,1784.54023,74.3975,23.125,5068.63422,7615.384615,3.05364276,0.935809676,10.09559024,3.213725199,7.361591958,0.193562622,185.1188462
3,18.5381,32.0752,7.12168318,84.574,8.804,6.36,1.2,1784.54023,74.3975,23.125,1676,3200,6.8,0.897897898,17.6,3.2,8.5,0.58,1
2,18.4083,31.3826,7.222939339,89.838,6.293,5.64,1.9,1784.54023,74.3975,23.125,1676,3200,6.8,0.897897898,17.6,3.2,8.5,0.58,1
2,17.8941,31.485,8.117368743,76.902,3.193,7.36,2,1784.54023,74.3975,23.125,1676,3200,6.8,0.897897898,17.6,3.2,8.5,0.58,1
2,17.7826,32.3434,7.189187286,71.904,6.851,2.532,2.1,1784.54023,74.3975,23.125,1676,3200,6.8,0.897897898,17.6,3.2,8.5,0.58,1
1,15.4606,33.0241,7.341071524,69.734,4.743,3.548,2.4,1784.54023,74.3975,23.125,1676,3200,6.8,0.897897898,17.6,3.2,8.5,0.58,1
2,18.4244,30.5463,7.307319471,116.172,8.587,2.148,2.2,1784.54023,74.3975,23.125,1676,3200,6.8,0.897897898,17.6,3.2,8.5,0.58,1
2,19.1255,31.4792,7.425451657,96.418,6.789,2.464,1.2,1784.54023,74.3975,23.125,1676,3200,6.8,0.897897898,17.6,3.2,8.5,0.58,1
2,17.5898,31.691,7.324195498,89.628,6.51,3.08,2.2,1784.54023,74.3975,23.125,1676,3200,6.8,0.897897898,17.6,3.2,8.5,0.58,1
2,17.408,31.7275,7.222939339,61.306,3.627,3.38,1.6,1784.54023,74.3975,23.125,1676,3200,6.8,0.897897898,17.6,3.2,8.5,0.58,1
3,19.8748,31.2354,7.442327683,63.49,6.076,7.48,1.3,1784.54023,74.3975,23.125,1676,3200,6.8,0.897897898,17.6,3.2,8.5,0.58,1
2,18.1759,31.2644,7.104807153,59.248,4.402,5.44,1.9,1784.54023,74.3975,23.125,1676,3200,6.8,0.897897898,17.6,3.2,8.5,0.58,1
3,15.8305,32.7531,7.206063312,62.118,7.285,2.788,1.9,1784.54023,74.3975,23.125,1676,3200,6.8,0.897897898,17.6,3.2,8.5,0.58,1
2,17.183,32.2016,7.138559206,39.788,4.061,3.528,1.9,1784.54023,74.3975,23.125,5068.63422,7615.384615,3.05364276,0.935809676,10.09559024,3.213725199,7.361591958,0.193562622,185.1188462
1,19.5095,32.5122,8.15,3.304,1.457,2.448,2.8,1784.54023,74.3975,23.125,5068.63422,7615.384615,3.05364276,0.935809676,10.09559024,3.213725199,7.361591958,0.193562622,185.1188462
2,18.2096,32.7354,7.526707816,36.372,4.402,2.116,1.8,1784.54023,74.3975,23.125,5068.63422,7615.384615,3.05364276,0.935809676,10.09559024,3.213725199,7.361591958,0.193562622,185.1188462
3,18.6816,32.8015,5.19781616,2.674,1.488,2.78,3,1784.54023,74.3975,23.125,5068.63422,7615.384615,3.05364276,0.935809676,10.09559024,3.213725199,7.361591958,0.193562622,185.1188462
4,19.158,32.7722,5.32,3.668,0.837,3.86,1.2,1784.54023,74.3975,23.125,5068.63422,7615.384615,3.05364276,0.935809676,10.09559024,3.213725199,7.361591958,0.193562622,185.1188462
2,18.3221,30.8977,7.341071524,6.048,2.232,12.9,1.1,436.8421053,175.982,71.88,5304.519664,8584.83871,3.724613345,0.914567054,11.43134777,3.655139196,10.62010155,0.545276624,120.6426955
1,18.3221,30.8977,7.830476293,5.936,1.55,3.476,1.9,436.8421053,175.982,71.88,5304.519664,8584.83871,3.724613345,0.914567054,11.43134777,3.655139196,10.62010155,0.545276624,120.6426955
2,17.9032,31.9867,8.134244769,6.132,2.945,5.4,1.8,436.8421053,175.982,71.88,5304.519664,8584.83871,3.724613345,0.914567054,11.43134777,3.655139196,10.62010155,0.545276624,120.6426955
2,18.5831,30.9572,7.611087948,12.25,2.015,7.8,0.6,436.8421053,175.982,71.88,5304.519664,8584.83871,3.724613345,0.914567054,11.43134777,3.655139196,10.62010155,0.545276624,120.6426955
2,18.8009,31.8398,8.573021458,7.112,2.759,4.16,1.7,436.8421053,175.982,71.88,5304.519664,8584.83871,3.724613345,0.914567054,11.43134777,3.655139196,10.62010155,0.545276624,120.6426955
1,15.143,32.8764,8.42113722,39.732,5.828,2.016,1.5,436.8421053,175.982,71.88,495.890411,1750,3.3,0.972682119,7,2.2,10.511,0.528,87
1,17.6295,32.3681,8.471765299,34.132,5.425,2.144,1.3,436.8421053,175.982,71.88,495.890411,1750,3.3,0.972682119,7,2.2,10.511,0.528,87
1,15.8079,32.9736,8.42113722,39.592,5.89,1.972,1.6,436.8421053,175.982,71.88,495.890411,1750,3.3,0.972682119,7,2.2,10.511,0.528,87
1,13.5345,33.2293,8.235500928,62.734,6.603,2.212,1.6,436.8421053,175.982,71.88,495.890411,1750,3.3,0.972682119,7,2.2,10.511,0.528,87
1,14.8695,33.0212,8.319881061,56.574,5.859,1.928,1.3,436.8421053,175.982,71.88,495.890411,1750,3.3,0.972682119,7,2.2,10.511,0.528,87
2,15.1763,32.7799,6.697238494,59.57,6.572,1.611111111,1.7,436.8421053,175.982,71.88,5304.519664,8584.83871,3.724613345,0.914567054,11.43134777,3.655139196,10.62010155,0.545276624,120.6426955
2,16.1932,31.9386,6.647244029,74.578,5.921,2.2625,1.2,436.8421053,175.982,71.88,5304.519664,8584.83871,3.724613345,0.914567054,11.43134777,3.655139196,10.62010155,0.545276624,120.6426955
2,16.553,31.4598,6.727081967,77.602,6.262,3.13125,1,436.8421053,175.982,71.88,5304.519664,8584.83871,3.724613345,0.914567054,11.43134777,3.655139196,10.62010155,0.545276624,120.6426955
2,16.9784,30.88,6.582895397,91.042,6.944,3.68,0.9,436.8421053,175.982,71.88,5304.519664,8584.83871,3.724613345,0.914567054,11.43134777,3.655139196,10.62010155,0.545276624,120.6426955
3,17.3014,30.1658,6.467044467,147.742,9.3,2.94,0.9,436.8421053,175.982,71.88,5304.519664,8584.83871,3.724613345,0.914567054,11.43134777,3.655139196,10.62010155,0.545276624,120.6426955
3,17.9995,28.318,6.204974306,219.156,14.539,3.4,0.8,436.8421053,175.982,71.88,5304.519664,8584.83871,3.724613345,0.914567054,11.43134777,3.655139196,10.62010155,0.545276624,120.6426955
4,18.2149,32.2314,5.87987513,125.202,15.19,2.18,0.3,436.8421053,175.982,71.88,110,400,6.2,0.046153846,27.1,9.8,42.3,2.6,56
4,17.3302,32.4004,6.158192469,136.934,15.748,2.253333333,0.3,436.8421053,175.982,71.88,110,400,6.2,0.046153846,27.1,9.8,42.3,2.6,56
4,18.0907,32.2439,6.008655738,123.368,15.314,1.994,0.3,436.8421053,175.982,71.88,110,400,6.2,0.046153846,27.1,9.8,42.3,2.6,56
3,18.1535,32.2455,5.94457971,126.532,15.965,2.16,0.5,436.8421053,175.982,71.88,110,400,6.2,0.046153846,27.1,9.8,42.3,2.6,56
3,14.852,29.7538,8.238136688,542.08,19.406,2.964,0.6,2025.531915,52.32,570,1678,3000,114,0.718518519,60,39,28,1.4,2300
3,14.50876889,30.41634444,8.577154659,399.63,15.872,3.408,0.6,2025.531915,52.32,570,1678,3000,114,0.718518519,60,39,28,1.4,2300
3,14.4302,30.5689,8.458498369,383.74,15.252,3.56,0.4,2025.531915,52.32,570,1678,3000,114,0.718518519,60,39,28,1.4,2300
3,14.1917,30.8803,8.695810949,301.546,12.958,3.032,0.8,2025.531915,52.32,570,1678,3000,114,0.718518519,60,39,28,1.4,2300
3,14.0879,30.9977,8.780565441,275.282,12.059,3.144,0.6,2025.531915,52.32,570,1678,3000,114,0.718518519,60,39,28,1.4,2300
1,13.8606,31.3167,9.695913962,156.268,6.913,2.236,1.5,2025.531915,52.32,570,1678,3000,114,0.718518519,60,39,28,1.4,2300
3,13.78207,30.8628,9.119583412,556.416,25.048,2.576,0.3,2025.531915,52.32,570,1678,3000,114,0.718518519,60,39,28,1.4,2300
1,14.0091,31.0374,9.102632513,406.378,18.848,2.228,1.1,2025.531915,52.32,570,1678,3000,114,0.718518519,60,39,28,1.4,2300
1,13.0616,31.3866,9.611159469,216.118,9.207,2.004,1.4,2025.531915,52.32,570,1678,3000,114,0.718518519,60,39,28,1.4,2300
2,13.03155789,31.36893684,9.407748687,194.894,8.091,3.172,1,2025.531915,52.32,570,1678,3000,114,0.718518519,60,39,28,1.4,2300
1,13.2948,31.5082,9.729815759,141.988,6.293,1.776,2,2025.531915,52.32,570,1678,3000,114,0.718518519,60,39,28,1.4,2300
1,11.4166,31.6079,10.00103014,143.22,6.851,1.676,2.5,2025.531915,52.32,570,1678,3000,114,0.718518519,60,39,28,1.4,2300
1,10.5346,31.6771,10.10273553,147.602,8.773,1.984,1.8,2025.531915,52.32,570,1678,3000,114,0.718518519,60,39,28,1.4,2300
2,10.2862,31.7103,10.06883373,148.386,10.075,3.116,1.5,2025.531915,52.32,570,1678,3000,114,0.718518519,60,39,28,1.4,2300
2,11.2979,31.5981,10.06883373,127.33,7.44,3.256,1.4,2025.531915,52.32,570,1678,3000,114,0.718518519,60,39,28,1.4,2300
1,12.8395,31.3809,9.577257672,163.464,6.634,2.26,1.3,2025.531915,52.32,570,1678,3000,114,0.718518519,60,39,28,1.4,2300
1,13.484,31.5175,9.577257672,138.516,6.541,1.82,1.4,2025.531915,52.32,570,1678,3000,114,0.718518519,60,39,28,1.4,2300
1,11.9757,31.51413137,9.848472049,138.082,6.913,2.02,2.4,2025.531915,52.32,570,1678,3000,114,0.718518519,60,39,28,1.4,2300
1,13.1628,31.3584,9.662012165,185.262,7.254,1.648,1.8,2025.531915,52.32,570,1678,3000,114,0.718518519,60,39,28,1.4,2300
1,12.0668,31.5753,9.899324745,154.182,6.882,1.916,2,2025.531915,52.32,570,1678,3000,114,0.718518519,60,39,28,1.4,2300
1,12.908,31.5055,9.797619353,145.166,7.006,1.408,2,2025.531915,52.32,570,1678,3000,114,0.718518519,60,39,28,1.4,2300
1,12.8335,31.4225,9.729815759,176.442,7.192,2.016,1.6,2025.531915,52.32,570,1678,3000,114,0.718518519,60,39,28,1.4,2300
1,12.243,31.4713,9.83152115,151.438,5.704,1.576,2.1,2025.531915,52.32,570,1678,3000,114,0.718518519,60,39,28,1.4,2300
2,15.8111,31.211,8.9,45.556,2.79,2.52,1.2,1942.948718,151.0333333,492.0666667,6157.83116,9800.103093,4.160226019,0.975874835,10.21716856,3.533251904,8.851747127,0.429570023,129.5135763
1,13.4386,31.3457,13.34,175.938,9.114,1.408,2,1942.948718,151.0333333,492.0666667,6157.83116,9800.103093,4.160226019,0.975874835,10.21716856,3.533251904,8.851747127,0.429570023,129.5135763
1,13.2849,31.3661,13.17,192.206,8.804,1.726,1.5,1942.948718,151.0333333,492.0666667,6157.83116,9800.103093,4.160226019,0.975874835,10.21716856,3.533251904,8.851747127,0.429570023,129.5135763
3,17.1208,29.0513,10.49,171.36,28.241,5.58,0.5,1942.948718,151.0333333,492.0666667,6157.83116,9800.103093,4.160226019,0.975874835,10.21716856,3.533251904,8.851747127,0.429570023,129.5135763
3,16.8257,30.4003,12.64,113.778,18.507,4.77,0.8,1942.948718,151.0333333,492.0666667,6157.83116,9800.103093,4.160226019,0.975874835,10.21716856,3.533251904,8.851747127,0.429570023,129.5135763
1,13.2776,31.3426,13.19,138.222,5.146,1.758,1.2,1942.948718,151.0333333,492.0666667,6157.83116,9800.103093,4.160226019,0.975874835,10.21716856,3.533251904,8.851747127,0.429570023,129.5135763
2,15.8177,31.1172,11.65,51.758,5.239,4.53,1,1942.948718,151.0333333,492.0666667,6157.83116,9800.103093,4.160226019,0.975874835,10.21716856,3.533251904,8.851747127,0.429570023,129.5135763
1,14.2464,31.3033,11.88,95.102,2.356,2.4,1.3,1942.948718,151.0333333,492.0666667,6157.83116,9800.103093,4.160226019,0.975874835,10.21716856,3.533251904,8.851747127,0.429570023,129.5135763
1,13.218,31.3579,12.61,190.904,8.06,1.736,1.5,1942.948718,151.0333333,492.0666667,6157.83116,9800.103093,4.160226019,0.975874835,10.21716856,3.533251904,8.851747127,0.429570023,129.5135763
1,13.3381,31.3414,13.93,203.644,8.122,2.14,1.2,1942.948718,151.0333333,492.0666667,6157.83116,9800.103093,4.160226019,0.975874835,10.21716856,3.533251904,8.851747127,0.429570023,129.5135763
5,19.4454,26.788,6.78,790.244,9.393,17.5,1.1,1784.54023,74.3975,23.125,5068.63422,7615.384615,3.05364276,0.935809676,10.09559024,3.213725199,7.361591958,0.193562622,185.1188462
5,19.1517,28.0025,7.03,737.128,12.524,24,0.8,1784.54023,74.3975,23.125,5068.63422,7615.384615,3.05364276,0.935809676,10.09559024,3.213725199,7.361591958,0.193562622,185.1188462
4,20.284,22.5848,9.41,715.75,8.587,30.48,1.3,1784.54023,74.3975,23.125,5068.63422,7615.384615,3.05364276,0.935809676,10.09559024,3.213725199,7.361591958,0.193562622,185.1188462
4,19.9884,28.1354,7.9,527.058,3.1,27.6,1.2,1784.54023,74.3975,23.125,5068.63422,7615.384615,3.05364276,0.935809676,10.09559024,3.213725199,7.361591958,0.193562622,185.1188462
4,19.1616,29.8495,7.33,864.542,7.688,34.32,0.9,1784.54023,74.3975,23.125,5068.63422,7615.384615,3.05364276,0.935809676,10.09559024,3.213725199,7.361591958,0.193562622,185.1188462
4,19.2903,29.7378,8.11,761.054,6.014,27.6,1.4,1784.54023,74.3975,23.125,5068.63422,7615.384615,3.05364276,0.935809676,10.09559024,3.213725199,7.361591958,0.193562622,185.1188462
3,19.516,29.7261,8.46,211.323,6.758,27.36,1.5,1784.54023,74.3975,23.125,5068.63422,7615.384615,3.05364276,0.935809676,10.09559024,3.213725199,7.361591958,0.193562622,185.1188462
3,19.4139,30.653,8.08,179.158,3.875,20.88,1.5,1784.54023,74.3975,23.125,5068.63422,7615.384615,3.05364276,0.935809676,10.09559024,3.213725199,7.361591958,0.193562622,185.1188462
3,19.1506,31.1621,8.19,237.664,1.643,21.72,1.4,1784.54023,74.3975,23.125,5068.63422,7615.384615,3.05364276,0.935809676,10.09559024,3.213725199,7.361591958,0.193562622,185.1188462
3,16.6854,32.4102,7.38,190.736,1.767,10.296,1.5,1784.54023,74.3975,23.125,5068.63422,7615.384615,3.05364276,0.935809676,10.09559024,3.213725199,7.361591958,0.193562622,185.1188462
3,17.8806,28.6705,7.42,681.296,1.302,7.76,1.7,1784.54023,74.3975,23.125,5068.63422,7615.384615,3.05364276,0.935809676,10.09559024,3.213725199,7.361591958,0.193562622,185.1188462
4,19.1152,25.2437,7,620.858,1.147,4.05,1.7,1784.54023,74.3975,23.125,5068.63422,7615.384615,3.05364276,0.935809676,10.09559024,3.213725199,7.361591958,0.193562622,185.1188462
3,21.3523,17.0428,7.54,580.636,1.147,5.07,1,1784.54023,74.3975,23.125,5068.63422,7615.384615,3.05364276,0.935809676,10.09559024,3.213725199,7.361591958,0.193562622,185.1188462
3,18.4917,32.1027,9.92,559.79,1.209,5.88,1.4,1784.54023,74.3975,23.125,5068.63422,7615.384615,3.05364276,0.935809676,10.09559024,3.213725199,7.361591958,0.193562622,185.1188462
4,16.9603,32.6739,7.93,666.61,1.116,10.5,1.7,1784.54023,74.3975,23.125,5068.63422,7615.384615,3.05364276,0.935809676,10.09559024,3.213725199,7.361591958,0.193562622,185.1188462
4,16.6053,32.7891,7.17,498.218,1.147,5.22,1.7,1784.54023,74.3975,23.125,5068.63422,7615.384615,3.05364276,0.935809676,10.09559024,3.213725199,7.361591958,0.193562622,185.1188462
3,17.0564,32.6678,9.23,372.064,1.302,4.68,1.6,1784.54023,74.3975,23.125,5068.63422,7615.384615,3.05364276,0.935809676,10.09559024,3.213725199,7.361591958,0.193562622,185.1188462
2,17.5552,32.1413,10.56,225.176,1.364,3.27,1.8,1784.54023,74.3975,23.125,5068.63422,7615.384615,3.05364276,0.935809676,10.09559024,3.213725199,7.361591958,0.193562622,185.1188462
2,17.1493,32.6912,10.17,197.4,1.054,4.11,1.8,1784.54023,74.3975,23.125,5068.63422,7615.384615,3.05364276,0.935809676,10.09559024,3.213725199,7.361591958,0.193562622,185.1188462
2,19.3506,30.3399,10.64,155.008,1.085,4.53,2.2,1784.54023,74.3975,23.125,5068.63422,7615.384615,3.05364276,0.935809676,10.09559024,3.213725199,7.361591958,0.193562622,185.1188462
1,2.6779,33.8392,10.83408323,13.356,2.635,0.606,13,439.5396825,54.80666667,567.3333333,721.9191781,2221.428571,3.114285714,0.99475869,13.58142857,2.375714286,10.21271429,0.531428571,94.14285714
1,12.5155,33.4976,10.11193066,12.894,2.883,0.732,11,439.5396825,54.80666667,567.3333333,721.9191781,2221.428571,3.114285714,0.99475869,13.58142857,2.375714286,10.21271429,0.531428571,94.14285714
2,14.0982,33.3893,9.319743496,6.37,2.325,1.938,7,439.5396825,54.80666667,567.3333333,831.9,4000,3.2,0.998863757,18.2,0.9,18.6,1.5,0
1,11.6354,33.5976,11.12412626,7.7,2.48,0.45,12,439.5396825,54.80666667,567.3333333,831.9,4000,3.2,0.998863757,18.2,0.9,18.6,1.5,0
1,9.917,33.6334,11.54117412,11.144,2.232,0.894,12,439.5396825,54.80666667,567.3333333,831.9,4000,3.2,0.998863757,18.2,0.9,18.6,1.5,0
1,8.9724,33.6434,11.7890555,10.08,2.046,0.29,12,439.5396825,54.80666667,567.3333333,831.9,4000,3.2,0.998863757,18.2,0.9,18.6,1.5,0
1,9.082,33.52,11.43309507,7.406,1.953,0.1228,12,439.5396825,54.80666667,567.3333333,527,1200,6.1,0.991678035,14.97,1.13,9.01,0.36,66
1,11.4048,33.6564,11.43848071,5.796,1.891,0.228,12,439.5396825,54.80666667,567.3333333,527,1200,6.1,0.991678035,14.97,1.13,9.01,0.36,66
1,5.5657,33.6102,11.51999026,7.924,2.325,0.1926,12,439.5396825,54.80666667,567.3333333,527,1200,6.1,0.991678035,14.97,1.13,9.01,0.36,66
1,6.8739,33.6074,11.84633947,10.71,5.27,0.226,12,439.5396825,54.80666667,567.3333333,527,1200,6.1,0.991678035,14.97,1.13,9.01,0.36,66
2,18.0238,33.2618,9.112796112,8.176,1.798,0.746,3,439.5396825,131.06,29,1585,2600,1.2,0.999691128,9.3,1.3,11.995,0.208,0
1,20.6358,33.2043,8.663821723,8.064,1.829,0.658,12,439.5396825,131.06,29,1585,2600,1.2,0.999691128,9.3,1.3,11.995,0.208,0
1,11.0484,33.568,11.03667649,5.096,1.55,0.296,13,439.5396825,131.06,29,1585,2600,1.2,0.999691128,9.3,1.3,11.995,0.208,0
1,9.665,33.3947,11.73442775,5.46,1.488,0.574,13,439.5396825,131.06,29,1585,2600,1.2,0.999691128,9.3,1.3,11.995,0.208,0
1,9.8849,33.5382,11.44380559,12.978,1.519,0.1436,14,439.5396825,131.06,29,1585,2600,1.2,0.999691128,9.3,1.3,11.995,0.208,0
1,14.0553,33.2601,9.573154643,11.298,1.674,0.65,12,439.5396825,131.06,29,1585,2600,1.2,0.999691128,9.3,1.3,11.995,0.208,0
1,12.7332,33.3805,10.66184025,5.992,1.581,0.472,14,439.5396825,131.06,29,1585,2600,1.2,0.999691128,9.3,1.3,11.995,0.208,0
1,7.0334,33.3316,11.66398186,6.356,1.612,0.354,13,439.5396825,131.06,29,1585,2600,1.2,0.999691128,9.3,1.3,11.995,0.208,0
1,11.3725,33.2959,11.42114144,12.04,1.643,0.236,14,439.5396825,131.06,29,1585,2600,1.2,0.999691128,9.3,1.3,11.995,0.208,0
1,2.8207,33.7759,11.09687441,15.848,1.426,0.1246,14,439.5396825,131.06,29,1585,2600,1.2,0.999691128,9.3,1.3,11.995,0.208,0
1,1.3366,33.8936,10.78386886,6.454,1.488,0.1084,10,439.5396825,131.06,29,1585,2600,1.2,0.999691128,9.3,1.3,11.995,0.208,0
1,6.6763,33.5919,12.07018018,4.956,1.395,0.15,13,439.5396825,131.06,29,1585,2600,1.2,0.999691128,9.3,1.3,11.995,0.208,0
1,10.2332,33.5724,11.25611393,22.806,1.705,0.1836,12,139.6666667,54.80666667,567.3333333,1900,6500,3.1,0.99857044,13.3,3.8,11.388,0.337,388
1,7.6249,33.5594,11.36891779,4.984,1.612,0.354,12,139.6666667,54.80666667,567.3333333,1900,6500,3.1,0.99857044,13.3,3.8,11.388,0.337,388
1,7.0248,33.6116,11.45130644,4.004,1.333,0.244,13,139.6666667,54.80666667,567.3333333,1900,6500,3.1,0.99857044,13.3,3.8,11.388,0.337,388
1,4.8183,33.6751,11.77829629,5.166,1.519,0.136,14,139.6666667,54.80666667,567.3333333,1900,6500,3.1,0.99857044,13.3,3.8,11.388,0.337,388
1,3.1641,33.8008,11.20885553,7.602,1.674,0.812,13,439.5396825,54.80666667,567.3333333,721.9191781,2221.428571,3.114285714,0.99475869,13.58142857,2.375714286,10.21271429,0.531428571,94.14285714
1,14.0115,33.2235,10.07747774,6.202,1.705,0.852,12,439.5396825,54.80666667,567.3333333,721.9191781,2221.428571,3.114285714,0.99475869,13.58142857,2.375714286,10.21271429,0.531428571,94.14285714
1,7.269,33.6342,12.17757845,6.37,1.55,0.656,15,439.5396825,54.80666667,567.3333333,721.9191781,2221.428571,3.114285714,0.99475869,13.58142857,2.375714286,10.21271429,0.531428571,94.14285714
1,3.8506,33.7697,10.82291342,6.09,1.488,0.232,11,439.5396825,54.80666667,567.3333333,721.9191781,2221.428571,3.114285714,0.99475869,13.58142857,2.375714286,10.21271429,0.531428571,94.14285714
1,9.1169,33.7949,9.065852619,4.41,1.643,0.404,11,439.5396825,54.80666667,567.3333333,721.9191781,2221.428571,3.114285714,0.99475869,13.58142857,2.375714286,10.21271429,0.531428571,94.14285714
1,5.2828,33.796,10.34908569,4.788,1.736,0.272,11,439.5396825,54.80666667,567.3333333,721.9191781,2221.428571,3.114285714,0.99475869,13.58142857,2.375714286,10.21271429,0.531428571,94.14285714
2,7.4004,34.1338,8.231164629,11.774,1.55,0.278,10,439.5396825,54.80666667,567.3333333,721.9191781,2221.428571,3.114285714,0.99475869,13.58142857,2.375714286,10.21271429,0.531428571,94.14285714
1,3.2223,33.9003,10.08396118,5.208,1.798,0.542,9,439.5396825,54.80666667,567.3333333,721.9191781,2221.428571,3.114285714,0.99475869,13.58142857,2.375714286,10.21271429,0.531428571,94.14285714
1,4.2986,33.8793,10.71496235,14.588,1.736,0.218,12,439.5396825,54.80666667,567.3333333,721.9191781,2221.428571,3.114285714,0.99475869,13.58142857,2.375714286,10.21271429,0.531428571,94.14285714
1,5.6884,33.8114,10.14915998,4.48,1.705,0.218,11,439.5396825,54.80666667,567.3333333,721.9191781,2221.428571,3.114285714,0.99475869,13.58142857,2.375714286,10.21271429,0.531428571,94.14285714
1,8.6444,34.0459,8.630455297,6.51,1.581,0.1796,8,439.5396825,54.80666667,567.3333333,721.9191781,2221.428571,3.114285714,0.99475869,13.58142857,2.375714286,10.21271429,0.531428571,94.14285714
