년,월,생태구역,연안명칭,"St.
No
",해수수질기준,표층수온,저층수온,표층염분,저층염분,표층pH,저층pH,표층DO,저층DO,표층COD,저층COD,표층NH4-N,저층NH4-N,표층NO2-N,저층NO2-N,표층NO3-N,저층NO3-N,표층DIN,저층DIN,표층T-N,저층T-N,표층DIP,저층DIP,표층T-P,저층T-P,표층SiO2-Si,저층SiO2-Si,표층SS,저층SS,표층Chl-a,저층Chl-a,표층투명도,Ds,구군
2016.0,2.0,서해중부,시화호,4,3,2.729,2.8316,28.3547,28.5437,8.42,8.43,11.860153212886006,9.698597798101813,2.1978325333333344,2.300322133333335,304.332,307.93,32.522,34.09,501.634,476.952,838.488,818.972,1111.5533333333335,1232.2758,34.224000000000004,31.62,42.661673,50.622225,581.308,586.1519999999998,7.300000000000027,7.599999999999996,0.936,0.56,1.8,11.154243517815384,시화
2016.0,2.0,서해중부,시화호,5,1,2.8452,2.8483,29.5093,29.6182,8.47,8.48,12.448228118637862,12.14608207244786,1.7537109333333345,1.6170581333333345,215.866,180.712,18.634,22.274,323.70799999999997,344.18999999999994,558.2080000000002,547.1759999999998,908.9966666666667,941.0984800000001,24.707,28.179000000000002,38.424562,44.23731,394.24,455.36400000000003,4.7000000000000375,7.900000000000018,0.996,0.624,1.8,11.069633118704083,시화
2016.0,2.0,서해중부,시화호,6,1,2.9142,2.8509,31.2136,31.4108,8.43,8.4,12.191189364327226,12.172331985018726,1.0021205333333354,0.8483861333333355,74.438,86.912,9.674,8.091999999999999,303.926,287.406,388.038,382.41,633.3829599999998,627.6580799999998,24.366,25.947,32.880739,38.79553900000001,496.972,578.06,3.6999999999999815,11.100000000000056,1.42,0.736,2.5,10.9369314896278,시화
2016.0,2.0,서해중부,시화호,7,1,2.7642,2.7959,30.4589,30.5846,8.53,8.52,12.397004303160474,12.315844913669965,0.8996309333333345,1.2412629333333334,106.33933333333334,80.22933333333333,14.788666666666666,13.874,327.5113333333333,293.454,448.6393333333333,387.5573333333333,704.0959799999997,682.4634599999998,23.064,21.793000000000006,34.130814,38.972859,443.3053333333333,422.576,7.799999999999974,8.700000000000044,0.66,0.648,1.6,11.012899359410753,시화
2016.0,2.0,서해중부,시화호,8,1,2.862,2.8747,30.9851,31.0906,8.42,8.41,12.222299657058024,12.326367095656448,1.0021205333333354,0.8996309333333345,72.09533333333333,72.71600000000002,10.546666666666667,10.122,311.3786666666666,285.712,394.0206666666666,368.55,648.01142,626.7434599999998,22.26833333333333,24.645,34.008426,38.923786,460.12400000000014,488.292,11.000000000000007,6.799999999999972,1.3119999999999998,0.852,2.5,10.953791207371559,시화
2016.0,2.0,서해중부,시화호,9,2,3.0556,3.0155,31.4161,31.428,8.38,8.39,11.662225444912705,11.716200542986426,0.967957333333333,1.0021205333333354,109.70866666666666,102.54533333333332,7.9846666666666675,8.064,312.5780000000001,288.26,430.27133333333336,398.86933333333326,649.7853600000002,641.9364,32.28133333333333,31.372,36.156819,41.400407,602.7186666666666,605.332,14.800000000000036,17.400000000000027,0.856,0.58,0.6,10.890319261329243,시화
2016.0,2.0,서해중부,시화호,10,2,3.0568,2.9564,31.4138,31.4287,8.38,8.37,12.027214499187364,11.723876989313636,1.0875285333333335,1.0021205333333354,105.742,92.708,8.003333333333334,7.657999999999999,307.62666666666667,284.032,421.372,384.398,658.74018,642.2794,31.651,31.434,36.869137,41.857161,602.0653333333335,602.784,17.80000000000004,19.100000000000065,0.644,0.556,0.5,10.90651449260697,시화
2016.0,2.0,대한해협,울산연안,1,1,11.4805,10.5581,34.1237,34.1224,8.23,8.2,8.854013359058479,8.557038213406345,0.8807616000000016,0.7828992000000008,5.978,8.736,4.843999999999999,3.01,129.024,106.47,139.846,118.216,313.01172,341.41197999999997,17.855999999999995,18.817,29.68405,26.78276,364.784,353.64000000000016,7.349999999999995,22.15,0.322,0.38,3.5,8.966624238867947,울산
2016.0,2.0,대한해협,울산연안,2,2,11.4011,11.5699,33.9057,34.1184,8.2,8.22,9.030037481504973,8.997215076235891,0.7665888000000011,0.6850368,26.166,7.5180000000000025,5.109999999999999,3.346,141.30200000000005,94.66799999999999,172.578,105.532,374.4846,341.80818,20.832,15.097,29.15767,23.94843,425.572,314.748,20.95,18.80000000000001,0.3720000000000001,0.184,2.0,8.77304749199117,울산
2016.0,2.0,대한해협,울산연안,3,2,10.932,11.59,32.9699,34.04,8.19,8.21,8.942025420281727,8.803537256590891,0.8318303999999997,0.7013471999999997,77.50399999999998,13.748,6.5379999999999985,3.892,238.448,122.458,322.49,140.09799999999998,555.32372,359.54856,25.575,17.855999999999995,33.735440000000004,23.85698,493.472,397.768,16.249999999999982,10.500000000000009,0.282,0.31,1.9,8.773592619737794,울산
2016.0,2.0,대한해협,울산연안,4,3,11.43,11.4377,33.25,33.7101,8.14,8.18,8.34354340396366,8.645073585972254,0.9460032000000002,0.9296928000000004,134.00799999999998,53.69,6.888,5.417999999999998,234.08,168.22400000000005,374.976,227.332,713.3568399999997,479.9053,28.396,24.18,39.95373,28.04756,472.13599999999997,494.87199999999996,21.10000000000001,7.500000000000008,0.308,0.348,2.1,8.820537441567662,울산
2016.0,2.0,대한해협,울산연안,5,2,10.99,11.03,33.0421,33.2405,8.21,8.21,8.87161577130313,8.803537256590891,0.8970720000000012,0.8481407999999993,75.768,64.21333333333334,7.237999999999999,5.488,206.836,190.162,289.842,259.86333333333334,567.5698,546.36736,25.544,21.855,32.854420000000005,30.00986,496.608,470.204,7.949999999999987,26.79999999999999,0.354,0.226,2.0,8.924748479721664,울산
2016.0,2.0,대한해협,울산연안,6,3,11.02,11.3666,32.35,33.7,8.15,8.19,8.783603710079884,8.6978948095118,0.9949344000000021,0.9296928000000004,93.80933333333333,37.52,7.1960000000000015,4.956,241.738,158.662,342.74333333333334,201.138,719.01158,448.63672,26.939,22.103,35.78516000000001,26.49291,488.96400000000006,471.828,7.800000000000002,13.899999999999995,0.36,0.378,2.0,8.834581671026779,울산
2016.0,2.0,대한해협,울산연안,7,3,11.1105,11.5843,33.1567,33.9737,8.17,8.21,8.801206122324533,8.768323107564527,0.8481407999999993,0.7665888000000011,88.71799999999998,33.534666666666666,6.58,4.760000000000002,193.69,154.196,288.988,192.49066666666667,557.30696,437.40242,26.412,21.328000000000007,33.44342,25.28856,509.79600000000005,468.524,11.6,9.199999999999985,0.386,0.502,1.7,8.778315926680792,울산
2016.0,2.0,대한해협,울산연안,8,3,11.598,11.4424,32.7343,32.9956,8.13,8.15,8.413953052942253,8.521824064379981,1.4842464000000004,1.2395903999999998,136.60733333333334,120.87133333333333,6.635999999999999,3.5,198.128,121.044,341.3713333333334,245.4153333333333,708.32664,688.2597400000002,26.04,18.879,37.75428,34.09318,532.504,324.268,28.20000000000001,29.75,0.31,0.38,1.5,8.859340763729058,울산
2016.0,2.0,대한해협,울산연안,9,2,11.4014,11.477,33.8501,34.084,8.2,8.22,8.942025420281727,8.82114433110407,1.272211200000002,1.304832000000001,25.984,15.68,5.012,4.452,135.60399999999998,137.35399999999998,166.6,157.486,408.5564,366.10042,20.212,18.848,27.81382,23.65145,406.952,440.356,15.450000000000019,7.999999999999981,0.336,0.34,1.8,8.792420815459804,울산
2016.0,2.0,대한해협,울산연안,10,2,11.2367,11.51,33.507,34.0359,8.19,8.2,9.012435069260324,8.873965554643615,1.1580384000000017,1.0601760000000011,50.95533333333334,20.328,5.754,2.8560000000000003,150.878,93.436,207.58733333333333,116.62,455.51912000000004,384.00754,22.351,14.57,27.11663,20.82425,435.512,299.04,6.900000000000018,23.799999999999986,0.248,0.342,2.1,8.788860017548163,울산
2016.0,2.0,대한해협,울산연안,11,2,11.5655,11.5165,33.5796,33.8329,8.19,8.2,8.766001297835237,8.82114433110407,0.8970720000000012,0.9296928000000004,33.47866666666666,25.55933333333333,4.8580000000000005,4.48,158.90000000000003,157.248,197.23666666666668,187.28733333333332,445.52424,428.83036,21.7,20.739,26.6786,24.152720000000002,484.98800000000006,466.19999999999993,24.049999999999986,29.45000000000001,0.52,0.562,2.1,8.798848520335033,울산
2016.0,2.0,대한해협,울산연안,12,2,11.3699,11.4553,34.0115,34.0263,8.11,8.18,8.977230244771023,8.909179703669981,1.0275552000000014,1.0601760000000011,22.554,23.324,4.69,4.424,127.428,130.662,154.672,158.41,373.6656,386.9222,18.91,18.879,25.1193,23.71965,392.896,427.056,7.899999999999991,20.35000000000001,0.318,0.29,1.9,8.799702821031477,울산
2016.0,2.0,대한해협,온산연안,1,2,11.2473,11.5322,33.139,33.8942,8.18,8.2,8.88921818354778,8.856358480130432,1.1580384000000017,0.9949344000000021,37.38,26.096,5.516,4.522,232.76399999999995,151.438,275.66,182.05599999999998,541.8371,408.99432,21.142000000000003,20.46,32.70407,24.994989999999998,464.52,457.716,14.649999999999995,27.64999999999998,0.462,0.412,2.0,8.792502789129196,온산
2016.0,2.0,대한해협,부산연안,1,1,11.4833,11.5,34.007,34.0599,8.25,8.32,9.521566956719116,9.440041959706873,0.6796000000000021,0.5817376000000012,43.47,29.932,7.77,7.112,130.536,116.77400000000002,181.776,153.81799999999996,394.0251,357.9765,18.507,17.607999999999997,23.75344,26.89808,347.98400000000015,346.136,12.200000000000017,8.950000000000014,0.836,0.742,3.5,8.78941825629452,부산
2016.0,2.0,대한해협,부산연안,2,1,11.6128,11.5325,34.0013,34.0834,8.33,8.34,9.363167506422492,9.175861680983733,0.7774623999999999,0.7611520000000003,51.08600000000001,37.856,7.700000000000001,6.972,120.568,110.92199999999998,179.35399999999996,155.75,403.10298,354.59676,18.042,17.576999999999998,20.23742,24.78729,343.19599999999997,336.8119999999999,9.699999999999989,10.750000000000007,0.698,0.826,3.0,8.782004470739784,부산
2016.0,2.0,대한해협,부산연안,3,1,11.5121,11.1449,33.9609,33.9978,8.31,8.34,9.292767750735107,9.457653978288413,1.2341536000000015,0.6143584000000005,72.71600000000002,51.88399999999999,8.456,7.182,123.04600000000002,120.148,204.218,179.21400000000003,445.20475999999996,383.10216,19.096,18.724,20.74861,25.9098,352.856,348.376,11.649999999999993,9.149999999999991,0.66,0.818,3.5,8.860236928777796,부산
2016.0,2.0,대한해협,부산연안,4,1,11.0008,11.061,34.0199,34.0252,8.33,8.36,9.750366162703124,9.757058294174637,0.7448416000000007,0.7937727999999997,17.668,12.642,6.047999999999999,5.824,119.084,112.92399999999998,142.8,131.39,351.10627999999997,332.25808,14.291,14.725,22.26699,24.29718,280.308,281.176,11.249999999999984,6.999999999999979,3.38,2.84,2.5,8.874764905491137,부산
2016.0,2.0,대한해협,부산연안,5,1,11.36,11.27,34.04,34.1409,8.3,8.34,9.656372333781427,9.379835119115636,0.7448416000000007,0.8427040000000015,5.04,5.222,6.3420000000000005,5.992000000000001,106.092,95.76,117.474,106.97399999999999,318.74486,303.43166,15.283,15.159,21.22229,22.851029999999998,325.416,324.772,10.049999999999976,7.400000000000018,0.754,0.764,3.5,8.828434885881888,부산
2016.0,2.0,대한해협,부산연안,6,1,11.3755,11.4871,34.0174,34.1072,8.3,8.33,9.461830034016597,9.574510942342563,1.0384288000000002,0.9079456,3.892,5.026,6.482,6.3980000000000015,99.05,95.564,109.42399999999999,106.988,324.0010200000001,292.5916,14.539,15.345,20.17759,22.31659,320.824,327.656,6.8000000000000025,8.449999999999985,0.7,0.6759999999999999,5.0,8.789236305893121,부산
2016.0,2.0,대한해협,부산연안,7,1,12.2866,12.2856,34.2807,34.2791,8.24,8.32,9.310367689656953,9.351981866799157,0.6469791999999998,1.0547391999999998,5.231333333333333,1.764,5.627999999999999,5.53,93.786,88.80199999999998,104.64533333333333,96.096,285.22648,275.15754,13.764,14.105,18.67533,21.45107,280.504,303.968,5.5000000000000036,7.0500000000000025,0.536,0.552,4.0,8.631878071781468,부산
2016.0,2.0,대한해협,부산연안,8,1,10.3943,10.4186,33.8893,33.9008,8.26,8.33,9.961565429765283,9.686610219848466,0.8753248000000007,1.0221184000000003,19.754,19.36666666666667,6.761999999999999,6.939333333333334,120.81066666666666,120.16199999999998,147.32666666666663,146.468,384.91166,359.23986,15.138333333333332,15.613666666666667,25.37360333333333,26.84042,276.6773333333333,295.7920000000001,12.449999999999989,7.349999999999995,4.16,3.32,2.5,9.006588177248645,부산
2016.0,2.0,대한해협,부산연안,9,1,11.2843,10.9387,34.1127,34.1423,8.29,8.34,9.674057997396408,9.50371973389641,0.8753248000000007,0.8263936000000017,10.019333333333336,9.702,6.1320000000000014,5.795999999999999,102.05533333333334,96.17066666666668,118.20666666666668,111.66866666666668,326.24321333333336,317.86248666666665,15.272666666666666,15.593,18.883133333333333,22.67164333333333,324.1093333333333,320.8893333333333,8.549999999999974,5.20000000000001,0.748,0.764,2.5,8.891696323662515,부산
2016.0,2.0,대한해협,부산연안,10,1,11.0497,10.8109,33.9836,33.9696,8.29,8.32,9.86860029716124,9.698395557123341,1.1558549333333352,1.2754261333333354,6.902,6.216,5.754,5.2780000000000005,119.37333333333332,122.25266666666664,132.02933333333334,133.74666666666664,363.08626666666663,362.21668,14.074000000000002,14.869666666666667,19.86821,24.48896666666667,347.872,352.24,10.249999999999982,5.599999999999994,1.972,1.886,4.0,8.926080246842178,부산
2016.0,2.0,대한해협,부산연안,11,1,10.5081,10.2198,33.9775,33.9675,8.31,8.35,9.709429324626377,9.733791161346414,0.8142229333333333,1.2754261333333354,5.194,17.392666666666667,5.894,5.768,110.25,109.69466666666668,121.33800000000002,132.85533333333336,358.53020000000015,336.07774666666666,15.830666666666668,15.954666666666668,20.121066666666664,23.63192,324.00666666666666,324.87466666666666,7.699999999999987,10.500000000000009,0.71,1.356,3.0,9.042056010207892,부산
2016.0,2.0,대한해협,부산연안,12,1,11.4486,11.2689,34.0993,34.1097,8.32,8.34,9.679966407015737,9.616162145522296,0.4725909333333345,0.9508757333333334,6.468,8.498,5.240666666666667,5.3293333333333335,95.242,93.8,106.95066666666668,107.62733333333333,339.2839800000001,327.4080600000001,15.076333333333334,15.417333333333335,20.068676666666665,23.90482333333333,310.3520000000001,314.12266666666665,12.950000000000017,10.200000000000015,0.7340000000000001,0.7240000000000001,4.5,8.830377340743539,부산
2016.0,2.0,대한해협,부산연안,13,1,11.2855,11.3111,33.9942,34.0217,8.3,8.34,9.134368300438483,9.351981866799157,1.0875285333333335,1.0704469333333342,76.188,61.22666666666667,8.274,7.251999999999999,124.4366666666667,116.86266666666668,208.89866666666668,185.3413333333333,494.16682,393.22588666666667,24.03533333333333,18.868666666666666,27.553936666666665,24.892173333333336,337.68,346.72400000000016,11.499999999999984,10.050000000000004,0.758,0.698,2.5,8.827251528845359,부산
2016.0,2.0,대한해협,부산연안,14,2,11.3742,11.3429,33.819,33.9841,8.29,8.31,9.25756787289141,9.316757829636073,1.1387733333333354,0.8996309333333345,129.74733333333333,53.928,18.419333333333334,7.923999999999999,286.7153333333333,129.96666666666667,434.88199999999995,191.81866666666667,740.1176533333332,405.62512666666674,36.239,20.139666666666667,36.45272,24.614103333333336,467.06800000000004,353.6866666666667,10.200000000000015,7.2000000000000135,0.944,0.962,3.5,8.82330532179441,부산
2016.0,2.0,대한해협,부산연안,15,1,12.2116,12.2271,34.261,34.2642,8.32,8.36,9.239967933969565,9.158249662402188,0.7288149333333349,0.6434069333333339,8.666,11.857999999999999,5.474,5.4833333333333325,87.87799999999999,86.76266666666666,102.01799999999999,104.10399999999998,324.29917333333333,289.79631333333333,14.466666666666667,14.446,19.392979999999998,20.901336666666676,303.39866666666666,302.988,13.899999999999995,8.500000000000009,0.8,0.6459999999999999,3.5,8.643360278928986,부산
2016.0,2.0,대한해협,부산연안,16,1,12.0677,12.0112,34.2126,34.2146,8.32,8.35,9.310367689656953,9.26392177389144,0.8483861333333355,1.258344533333333,15.512,13.538,5.768,5.847333333333332,91.93333333333334,91.48533333333332,113.21333333333334,110.87066666666666,343.83775999999995,303.4839733333333,14.993666666666668,15.004,17.997876666666667,21.119886666666673,305.9,307.50533333333334,11.700000000000017,13.44999999999999,0.602,0.512,3.5,8.685678799806585,부산
2016.0,2.0,대한해협,부산연안,17,2,11.9669,11.9599,34.2027,34.203,8.29,8.35,9.239967933969565,9.281533792472985,0.5579989333333356,0.6092437333333346,19.264,16.226,5.7120000000000015,5.851999999999999,93.28666666666665,92.15733333333333,118.26266666666665,114.23533333333332,352.31200666666666,312.73764666666665,15.128,15.365666666666668,19.379856666666672,20.844193333333333,310.2306666666667,308.27066666666667,20.4,20.95,0.918,0.408,2.0,8.695778213906053,부산
2016.0,2.0,대한해협,낙동강하구,1,1,11.1833,11.2056,33.4069,33.9397,8.28,8.3,10.014365246530826,9.299145811054528,0.5124480000000012,0.4953663999999986,11.648,12.684000000000001,7.07,7.1960000000000015,126.79799999999996,96.978,145.51599999999996,116.858,335.45007999999996,336.8681400000001,11.997,14.074000000000002,15.04244,22.15466666666667,307.02,319.34,6.2500000000000036,16.850000000000005,0.83,1.614,3.0,8.851887773223652,낙동강
2016.0,2.0,대한해협,낙동강하구,2,1,11.5327,11.4572,33.8377,34.075,8.26,8.32,9.715166284859427,9.457653978288413,0.5807743999999998,0.5807743999999998,10.402,7.937999999999999,7.56,7.644,110.012,98.50399999999999,127.974,114.08599999999998,288.49296,340.9924,14.446000000000002,14.911,15.26812,20.82301,325.892,335.048,9.399999999999991,6.9500000000000135,0.588,0.912,4.0,8.796651745194461,낙동강
2016.0,2.0,대한해협,낙동강하구,3,1,11.0075,11.0064,33.5938,33.9074,8.34,8.36,10.207964574671136,9.528102052614583,0.5636928000000002,0.5466112000000005,8.456,10.094,6.65,6.635999999999999,96.684,89.096,111.79,105.826,287.7417200000001,268.338,11.315,13.02,15.652829999999998,15.50279,273.42,289.156,11.149999999999993,8.099999999999996,1.5219999999999998,1.392,3.0,8.891844549814849,낙동강
2016.0,2.0,대한해협,낙동강하구,4,1,10.7994,10.7669,33.7497,33.8627,8.32,8.36,10.260764391436679,9.792282331337722,0.47828479999999896,0.7515903999999993,7.377999999999999,9.03,6.02,5.88,76.21600000000002,75.362,89.61399999999998,90.272,267.82868,257.83618,10.509,11.439,15.79574,17.15385,246.372,252.616,6.949999999999982,7.699999999999987,2.3,2.7,4.0,8.940644853642798,낙동강
2016.0,2.0,대한해협,신항연안,1,2,8.6443,8.8062,32.9845,33.1589,8.42,8.44,10.559963353108074,10.514375093180972,0.7345087999999997,0.3928768000000008,29.16200000000001,27.608,4.074,3.444,58.84199999999999,36.708,92.078,67.75999999999999,278.29452000000003,279.89808,9.827,7.192,28.92486,26.520190000000003,127.792,85.708,16.499999999999954,25.499999999999968,1.808,3.344,1.3,9.379015032539971,신항
2016.0,2.0,대한해협,신항연안,2,2,8.594,8.586,33.2744,33.2753,8.47,8.48,9.239967933969565,10.778555371904108,0.9394880000000014,0.7857536000000015,12.446,10.64,2.758,2.9960000000000004,19.18,19.25,34.384,32.886,202.06536,234.62726,4.96,4.836,23.37121,19.64377,63.64400000000001,63.98,16.799999999999983,14.69999999999999,4.32,3.876,2.0,9.418746756642573,신항
2016.0,2.0,대한해협,행 암 만,1,1,7.5602,7.6105,32.8257,32.8723,8.54,8.59,12.636756145885995,12.257964932753696,0.9907328000000002,1.3494463999999986,44.688,11.13,1.526,1.218,4.564,2.4080000000000004,50.77800000000001,14.755999999999998,209.5401,301.3381,1.891,2.201,25.66676,12.916666666666668,21.0,19.348,9.699999999999989,13.599999999999973,3.38,5.1720000000000015,4.0,9.656017059475586,행 암 
2016.0,2.0,대한해협,행 암 만,2,1,7.9434,7.4928,32.7284,32.8062,8.59,8.67,13.21755413030694,13.825434586510994,1.0590591999999988,2.6305663999999997,158.018,17.808,4.997999999999998,1.386,33.628,3.122,196.644,22.316,472.39864000000006,294.9118200000001,3.751,1.829,21.44239,18.4853,122.92,3.528,11.050000000000004,14.599999999999973,2.52,7.56,3.5,9.686428984804074,행 암 
2016.0,2.0,대한해협,행 암 만,3,1,8.0408,7.8177,32.7149,32.7414,8.58,8.69,12.91835516863554,13.807822567929456,1.2640384000000005,2.2889344,140.31733333333332,29.941333333333336,5.777333333333334,2.1046666666666667,47.29666666666667,6.318666666666667,193.3913333333333,38.36466666666667,490.15652,303.4718866666667,4.753333333333333,1.767,19.55759,17.633213333333327,134.4,11.638666666666666,17.199999999999992,24.500000000000075,4.04,4.64,4.0,9.618200929140539,행 암 
2016.0,2.0,대한해협,행 암 만,4,1,8.0122,7.8083,32.7316,32.7598,8.63,8.68,13.657552603353107,13.913494679418704,1.3152831999999994,1.9643840000000008,90.86466666666666,26.268666666666665,2.94,1.7453333333333332,15.628666666666668,4.750666666666668,109.43333333333334,32.76466666666667,350.40044666666665,314.2638333333333,1.2296666666666665,1.6636666666666666,15.019293333333332,18.16920333333333,36.465333333333334,6.1786666666666665,13.69999999999999,13.000000000000007,3.0,1.686,4.0,9.61913643874015,행 암 
2016.0,2.0,대한해협,마 산 만,1,2,7.0397,6.8933,32.2725,32.4816,8.55,8.62,12.495956634511225,12.205128877009065,1.9985471999999997,2.3401791999999992,16.604,8.161999999999999,1.484,1.1340000000000001,25.564,10.374,43.652,19.67,368.10438,394.77676,3.472,2.759,37.6495,31.14632000000001,81.172,54.93600000000001,11.799999999999974,9.299999999999976,7.188,9.408,3.0,9.843072177676584,마 산 
2016.0,2.0,대한해협,마 산 만,2,2,6.7358,6.9021,32.5103,32.5963,8.58,8.6,12.495956634511225,12.222740895590613,1.9985471999999997,2.2376896000000013,4.48,6.566,0.406,0.812,2.338,1.862,7.224,9.24,286.63194,311.50055999999995,1.705,1.3019999999999998,26.56049,21.17672,25.368000000000002,37.044,13.249999999999984,15.750000000000016,7.92,6.66,3.5,9.833716737040312,마 산 
2016.0,2.0,대한해협,마 산 만,3,2,6.6253,6.6708,32.3778,32.4322,8.59,8.64,12.390357000980144,12.328413007079869,2.5964032,2.2718528000000004,4.578,9.067333333333332,0.5880000000000001,0.9940000000000001,3.234,3.052,8.4,13.113333333333333,325.41082,380.87938,1.271,1.147,28.05903,28.194190000000006,24.528,38.22,14.650000000000027,9.849999999999998,7.38,7.62,3.0,9.897711314954028,마 산 
2016.0,2.0,대한해협,마 산 만,4,2,6.5997,6.9812,32.3292,32.6412,8.58,8.59,12.724755840495227,11.905724561122847,2.254771200000001,2.2035263999999986,5.012,11.102,0.8540000000000001,0.812,5.334,2.338,11.2,14.252,336.89628,371.81396,1.426,1.3019999999999998,28.158540000000002,27.85598,29.092,43.988,12.149999999999995,7.749999999999979,8.399999999999999,9.3,3.0,9.812702153434612,마 산 
2016.0,2.0,대한해협,마 산 만,5,1,6.7671,6.8596,32.533,32.6181,8.58,8.58,11.668759505184418,12.346025025661408,2.101036800000001,2.049791999999999,9.202666666666666,11.732,0.56,1.106,2.6180000000000003,2.478,12.380666666666665,15.315999999999999,327.10678,308.5339600000001,1.1159999999999999,1.209,26.50903,22.96263,33.152,51.828,8.299999999999974,10.571428571428557,6.4700000000000015,6.7200000000000015,3.5,9.842101100580717,마 산 
2016.0,2.0,대한해협,마 산 만,6,1,6.9077,6.8885,32.6174,32.6429,8.48,8.6,12.0735581003869,12.187516858427525,1.3665280000000013,1.8277312000000008,24.108,28.68133333333333,3.542,3.08,16.520000000000003,15.792000000000002,44.17,47.55333333333334,330.82812,334.3901400000001,0.992,0.899,18.56125,18.330920000000006,40.992,40.768,5.7000000000000135,7.349999999999995,4.59,4.848000000000001,5.0,9.833866291336758,마 산 
2016.0,2.0,대한해협,마 산 만,7,1,7.7867,8.0899,32.9437,33.0563,8.43,8.49,11.84475889440289,11.553484189491988,1.28112,1.332364799999999,8.885333333333334,6.355999999999999,0.742,1.148,4.004,4.396,13.631333333333336,11.9,258.92412,266.67326,1.767,2.2319999999999998,15.77249,17.4654,29.484,47.04,12.000000000000007,6.4500000000000135,4.374,5.556,3.5,9.53901701256463,마 산 
2016.0,2.0,대한해협,마 산 만,8,1,7.9522,8.6901,32.997,33.2535,8.39,8.43,11.756759199793654,11.623932263818158,1.0590591999999988,1.093222400000001,6.09,4.997999999999998,0.784,1.778,7.447999999999999,19.936,14.322,26.712,258.84137999999996,270.3484,2.728,4.526,16.133020000000002,19.14126,36.12000000000001,81.844,5.499999999999976,11.399999999999993,3.492,5.256,4.0,9.397919264138338,마 산 
2016.0,2.0,대한해협,마 산 만,9,1,6.6069,6.8073,32.2757,32.5074,8.57,8.57,12.566356390198605,11.535872170910444,2.2889344,2.56224,5.0539999999999985,11.582666666666665,1.838666666666667,1.1386666666666665,16.59,6.062,23.48266666666667,18.783333333333328,403.24811333333327,448.99152666666663,2.48,2.4696666666666665,26.17123333333333,36.333136666666654,54.61866666666667,58.31466666666666,9.799999999999976,8.549999999999974,6.36,12.06,3.0,9.861250432725665,마 산 
2016.0,2.0,대한해협,마 산 만,10,2,7.0128,6.4681,32.1589,32.229,8.5,8.6,12.161557794996133,12.856773564526147,2.0668736000000014,2.5109952000000013,10.924666666666667,11.718,1.9880000000000002,1.736,22.68,11.554666666666664,35.592666666666666,25.00866666666667,413.71446666666674,430.71956666666665,2.1390000000000002,2.459333333333333,28.31261,30.27263666666667,74.49866666666667,60.106666666666676,17.900000000000027,21.499999999999968,7.36,8.136000000000001,2.5,9.958209612342056,마 산 
2016.0,2.0,대한해협,마 산 만,11,2,6.6483,6.4331,32.2346,32.2165,7.27,7.51,12.795155596182616,13.226625954738536,2.1693631999999994,2.306016,19.516,19.632666666666665,1.5353333333333334,1.6893333333333331,15.638000000000005,10.919999999999998,36.689333333333344,32.242,470.42809333333344,461.08916000000005,3.3480000000000003,2.211333333333333,36.13153333333333,32.45235,65.55733333333333,55.00133333333334,23.900000000000034,16.799999999999983,7.96,7.824,2.5,9.967247709539128,마 산 
2016.0,2.0,대한해협,마 산 만,12,3,7.0489,7.0237,32.2815,32.2996,8.6,8.65,12.847955412948158,12.980057694596946,2.323097599999999,2.5793216,23.48733333333333,21.322,1.2880000000000005,1.5633333333333337,10.896666666666668,9.45,35.672,32.33533333333333,484.08233999999993,484.8212133333333,3.0380000000000007,2.273333333333333,40.913076666666655,38.27435666666667,49.09333333333333,51.30533333333334,18.900000000000027,20.500000000000018,13.080000000000002,11.148,2.0,9.82473595115289,마 산 
2016.0,2.0,대한해협,마 산 만,13,2,7.4784,6.9815,32.206,32.4601,8.57,8.62,12.249557489605365,12.539757230058378,1.7764863999999991,2.2035263999999986,33.768,11.186,2.1606666666666667,1.2366666666666666,40.73066666666667,9.678666666666665,76.65933333333334,22.10133333333333,490.97706000000005,450.31116666666674,4.588,2.4696666666666665,32.75697666666666,33.264136666666666,115.68666666666668,53.35866666666666,19.899999999999974,16.39999999999997,8.916,9.384,3.0,9.824177969320024,마 산 
2016.0,2.0,대한해협,마 산 만,14,3,7.0693,6.9811,32.4317,32.4912,8.59,8.62,12.601556268042302,12.363637044242955,2.8184640000000014,2.2206079999999986,42.74666666666667,19.856666666666666,1.82,0.9333333333333332,35.13533333333333,7.093333333333333,79.702,27.88333333333333,552.0737133333333,430.1705333333333,4.433,2.4696666666666665,40.031126666666665,32.86216999999999,102.956,44.65066666666666,19.899999999999974,16.699999999999992,11.76,10.644,2.2,9.82228621208832,마 산 
2016.0,2.0,대한해협,마 산 만,15,2,7.3921,7.0093,32.2829,32.5092,8.57,8.62,12.284757367449059,12.257964932753696,2.1522816000000002,2.733056,14.952000000000002,26.170666666666666,1.7546666666666666,0.9613333333333334,22.31133333333333,3.691333333333333,39.018,30.82333333333333,462.31066,476.88288666666665,3.668333333333333,2.0666666666666664,29.523056666666665,34.400286666666666,62.76666666666666,38.22933333333333,10.799999999999976,14.900000000000027,7.044,10.896,3.0,9.814676149610916,마 산 
