년,시도,시군,일별처리량,"소재지
(도로명 주소 및 지번주소 병기)",시설용량(톤/일)(A),유입BOD(mg/L)평균,방류BOD(mg/L)평균,"평균
처리효율
(%)",유입COD(mg/L)평균,방류COD(mg/L)평균,유입SS(mg/L)평균,방류SS(mg/L)평균,유입T-N(mg/L)평균,방류T-N(mg/L)평균,유입T-P(mg/L)평균,방류T-P(mg/L)평균,유입대장균군수(개/mL)평균,방류대장균군수(개/mL)평균
2017,강원,원주시,276.39452054794515,"강원도 원주시 문막읍 동화공단로 151-2
(강원도 원주시 문막읍 동화리 1654-3)",900,168.0,0.7,0.9958333333333332,97.9,6.0,131.3,0.5,45.288000000000004,6.72,5.149,0.075,340842.0,374.0
2017,강원,인제군,81.41095890410959,"강원도 인제군 북면 원통로74번길 10-22
(강원도 인제군 북면 원통리 1719번지)",250,1151.3,1.3,0.998870841657257,724.5,10.5,398.7,2.9,70.51100000000001,2.937,10.029,0.055,155168.1,0.6
2017,강원,정선군,6.665753424657535,"강원도 정선군 신동읍 의림로 141-78
(강원도 정선군 신동읍 예미리 896-4번지)",250,150.2,0.8,0.9946737683089214,117.7,4.1,397.8,0.9,31.962,7.858,5.122999999999999,0.12300000000000001,236333.0,34.0
2017,강원,평창군,101.22191780821915,"강원도 평창군 방림면 평창대로 84-38
(강원도 평창군 방림면 방림리 611-7)",200,1949.4,8.0,0.9958961731814916,1667.2,39.6,3043.8,7.8,189.13299999999998,17.683,29.753,0.31,107290.0,16.0
2017,강원,홍천군,141.5041095890411,"강원도 홍천군 남면 흥성길 39
(강원도 홍천군 남면 화전리 1689번지)",260,1568.1,9.0,0.9942605701167018,928.7,19.1,1477.2,1.9,37.9,4.6,21.5,0.33,35559.0,29.5
2017,강원,횡성군,567.917808219178,"강원도 횡성군 공근면 아이티밸리길 6
(강원도 횡성군 공근면 초원리 662-5번지)",680,523.4,0.7,0.9986625907527704,426.4,10.8,311.8,1.1,35.138000000000005,4.421,3.3089999999999997,0.03,243417.0,3.0
2017,강원,횡성군,87.70136986301371,강원도 횡성군 우천면 우천제2농공단지로 112(강원도 횡성군 우천면 법주리 717),300,561.4,0.5,0.999109369433559,209.9,5.0,460.6,0.3,77.733,5.837000000000001,17.342,0.057,284667.0,1.0
2017,충북,괴산군,274.04657534246576,도로명 주소 없음(충북 괴산군 괴산읍 대덕리 산 8-2),1300,64.1,1.5,0.9765990639625584,50.8,10.3,87.1,4.0,19.759,7.49,2.822,0.121,85154.0,21.0
2017,충북,괴산군,118.4,"괴산군 사리면 사리로 121-12
(괴산군 사리면 방축리 623-1)",250,169.4,1.6,0.9905548996458088,118.3,8.3,188.0,2.5,49.76,14.498,7.279,0.121,307292.0,256.0
2017,충북,단양군,18.0,"충청북도 단양군 매포읍 농공단지로 262
(충청북도 단양군 매포읍 상괴리 200)",110,85.9,6.6,0.9231664726426076,66.1,9.4,44.6,4.1,44.138999999999996,10.84,17.715999999999998,0.217,9454.0,67.0
2017,충북,음성군,2777.654794520548,"음성군 대소면 대소산단로 81-26
(음성군 대소면 대풍리 263-16)",3500,84.4,2.3,0.9727488151658767,94.5,6.3,189.2,1.7,18.495,3.929,3.6630000000000003,0.027999999999999997,15719.0,47.0
2017,충북,음성군,1869.5698630136985,"음성군 대소면 대풍산단로 232
(음성군 대소면 대풍리 38-2)",2500,204.1,2.5,0.987751102400784,170.9,11.0,233.7,3.7,22.307,1.861,9.139,0.121,5382.0,13.0
2017,충북,음성군,1770.2712328767122,"음성군 금왕읍 대금로1278번길 7
(음성군 금왕읍 오선리 36-2)",3300,625.1,2.7,0.9956806910894256,258.2,8.0,339.8,4.4,96.166,9.051,4.665,0.124,11315.0,22.0
2017,충북,음성군,1082.1205479452058,"음성군 삼성면 하이텍산단로 52
(음성군 삼성면 상곡리 766)",2000,178.6,2.1,0.9882418812989922,162.5,9.3,149.6,3.6,38.555,3.467,8.859,0.067,67000.0,31.0
2017,충북,음성군,3061.4739726027397,"음성군 맹동면 맹동산단1길 48
(음성군 맹동면 쌍정리 288)",3000,293.8,3.5,0.9881,356.5,11.4,349.3,5.0,37.0776,11.102,19.549,0.14,337433.0,411.0
2017,충북,음성군,1786.5369863013696,"음성군 원남면 원남산단로 81
(음성군 원남면 상노리 769)",2500,109.0,4.4,0.9596330275229358,108.9,12.3,110.8,5.6,37.99,6.849,5.195,0.17800000000000002,124250.0,437.0
2017,충북,충주시,174.1287671232877,"충주시 주덕읍 중원산업로 327
(충청북도 충주시 주덕읍 당우리 1504)",800,125.1,1.7,0.986411,115.7,7.7,133.5,3.8,35.258,7.935,2.9389999999999996,0.09300000000000001,4410.0,20.0
2017,충북,충주시,1988.9342465753425,"충주시 대소원면 첨단산업5로 30
충주시 대소원면 본리636",4000,156.1,2.0,0.9871877001921844,130.5,6.4,148.7,2.9,40.498000000000005,8.072000000000001,3.71,0.067,5331.0,11.0
2017,충북,충주시,2185.186301369863,"충주시 대소원면 기업도시2로 137-20
충주시 대소원면 영평리 516",5500,125.5,2.2,0.9824701195219124,116.5,2.2,131.1,2.1,27.991999999999997,7.832999999999999,3.113,0.151,4573.0,1.0
2017,대구,달성군,20273.0,"대구시 달성군 논공읍 논공중앙로 13
(달성군 논공읍 남리 471-2)",25000,101.5,0.7,0.993103448275862,108.3,7.3,146.7,1.3,41.662,7.1339999999999995,4.756,0.07,173312.0,0.0
2017,경북,경산시,81296.63835616439,"경북 경산시 경안로 497
(경산시 대정동 160)",100000,160.7,4.0,0.9751088985687616,97.9,8.8,155.9,2.5,42.119,10.857999999999999,4.48,0.09699999999999999,88782.0,359.0
2017,대구,달서구,33350.30684931507,"대구 달서구 달서대로 232
(달서구 대천동 695)",60000,234.9,0.6,0.9974457215836526,189.0,11.0,230.8,1.3,23.011,8.467,1.069,0.085,885431.0,172.6
2017,대구,달성군,1101.7013698630137,"대구 달성군 유가면 테크노순환로1길 20
(달성군 유가면 금리 1142-4)",4500,170.6,1.2,0.992966002344666,101.4,5.0,192.2,0.9,39.504,5.381,3.983,0.018000000000000002,206875.0,191.0
2017,대구,달성군,1255.6383561643836,"대구 달성군 구지면 달성2차서로 67
(달성군 구지면 내리 837-8)",4500,157.8,1.3,0.9917617237008872,90.1,5.8,171.5,1.6,30.996,7.2139999999999995,4.494,0.024,135302.7,117.3
2017,대구,달성군,384.04657534246576,"대구시 달성군 논공읍 농공공단1길 57
(달성군 논공읍 금포리 472-3)",1500,175.9,1.15,0.9934621944286528,68.5,5.8,121.2,1.8,21.658,7.091,2.838,0.022000000000000002,72646.0,4403.0
2017,경북,경주시,66.04931506849314,"경북 경주시 천북면 화산공단길 247-28
(경주시 천북면 화산리 1188-3)",200,230.5,2.5,0.9891540130151844,89.3,7.1,72.6,1.89,56.309,5.577000000000001,4.279,0.268,13008.0,69.0
2017,경북,고령군,1129.468493150685,"경북 고령군 개진면 회천로 338
(경북 고령군 개진면 반운리748)",1650,4.7,1.9,0.5957446808510638,5.1,2.7,8.08,2.5,5.881,5.078,0.146,0.046,544.0,39.83
2017,경북,고령군,3104.1479452054796,"경북 고령군 쌍림면 쌍림공단길 3
(경북 고령군 쌍림면 고곡리 199-12 )",3500,99.5,4.2,0.957788944723618,84.6,8.7,59.8,3.35,10.025,3.4160000000000004,1.251,0.069,1000.0,93.9
2017,경북,고령군,430.67945205479447,"경북 고령군 다산면 다산산단로9
(경북 고령군 다산면 송곡리 1043)",770,205.2,1.5,0.9926900584795322,125.0,4.4,125.0,2.6,32.879,7.61,3.458,0.057999999999999996,1000.0,4.88
2017,경북,고령군,725.2328767123288,"경북 고령군 개진면 개진산단길 39
(경북 고령군 신안리 27번지)",1000,3454.4,4.2,0.9987841593330246,2022.0,18.0,634.0,3.0,160.7,4.959,29.676,0.054000000000000006,163625.0,218.0
2017,경북,구미시,213.15890410958903,"경북 구미시 고아읍 농공단지길 36-28
(구미시 고아읍 오로리 60-33번지)",540,315.4,1.4,0.9955611921369688,183.7,7.9,106.6,3.0,34.719,4.595,5.122999999999999,0.076,4712917.0,35.0
2017,경북,군위군,213.254794520548,"경북 군위군 군위읍 군위공단길 209일원
(군위군 군위읍 수서리 421-13번지)",1000,876.7,1.9,0.9978327820234972,407.2,6.6,695.4,2.9,82.132,5.706,20.007,0.04,755466.666666667,90.0
2017,경북,군위군,141.2027397260274,"경북 군위군 효령면 경북대로 2656-8
(군위군 효령면 중구리 17번지)",200,15.5,2.97,0.8083870967741935,18.6,4.1,12.2,2.3,13.175999999999998,7.96,0.465,0.16,36000.0,7.1
2017,경북,봉화군,155.8958904109589,"경북 봉화군 봉화읍 1농공단지길88
(봉화군 봉화읍 거촌리 711-4)",350,307.4,3.7,0.9879635653871176,230.8,9.5,181.0,5.2,38.928000000000004,5.182,11.83,0.358,17583.0,592.0
2017,경북,상주시,299.4191780821917,"경북 상주시 은척면 성주봉로 63
(상주시 은척면 남곡리674번지)",450,35.2,0.6,0.9829545454545454,32.4,2.2,42.9,1.5,9.036,4.159,1.5290000000000001,0.038,2539.0,11.6
2017,경북,상주시,47.8054794520548,경북 상주시 청리면 마공리 1191번지,250,97.2,0.8,0.9917695473251028,53.9,1.4,66.9,0.6,18.482,2.079,2.2359999999999998,0.026000000000000002,14512.0,0.0
2017,경북,성주군,421.92054794520556,"성주군 성주읍 성주농공단지길 11
(성주군 성주읍 성산리 1447-1)",650,64.0,8.4,0.86875,44.1,14.2,24.9,1.9,11.523,5.105,1.034,0.075,7779.0,19.94
2017,경북,성주군,796.3123287671233,"성주군 월항면 세종대왕자태실로 13
(월항면 장산리 1555)",3000,53.7,7.9,0.8528864059590316,45.8,10.5,30.4,1.3,9.7,7.69,0.88,0.035,76958.0,12.0
2017,경북,성주군,705.7808219178082,"성주군 성주읍 성주산업단지로1길 46
(성주군 성주읍 예산리 949)",1200,202.2,1.2,0.9940652818991098,105.2,5.4,127.8,2.0,30.124000000000002,6.5,3.969,0.040999999999999995,65200.0,12.0
2017,경북,안동시,2088.652054794521,"경북 안동시 풍산읍 산업단지길 77
(안동시 풍산읍 매곡리 955-1)",3000,264.8,1.1639298515104963,0.9956044945184648,222.3,5.4544175627240135,228.2,1.8705913978494624,43.298,4.606,7.872000000000001,0.0616666026625704,168181.0,54.22926267281105
2017,경북,영양군,51.16986301369864,"경북 영양군 일월면 주실1길 57-16
(경북 영양군 일월면 주곡리 576-2)",650,257.5,1.7,0.9933980582524272,142.6,3.7,144.4,2.1,25.789,5.032,4.106,0.043,163688.0,30.0
2017,경북,영천시,125.13150684931507,"영천시 고경면 상리공단길22
(상리리 600-13)",200,35.4,4.0,0.8870056497175142,31.1,5.6,52.2,5.6,32.495,10.92,1.355,0.09699999999999999,7100.0,280.0
2017,경북,영천시,946.9780821917807,"영천시 동강포길 25-5
(도남동 710)",2400,126.6,2.6,0.9794628751974724,122.3,9.2,291.5,5.1,31.809,9.373,6.9239999999999995,0.10400000000000001,327178.0,47.0
2017,경북,예천군,280.46027397260275,"예천군 예천읍 농공단지길 53
(예천군 예천읍 지내리 311-9)",450,313.6,4.9,0.984375,282.5,25.0,447.6,5.4,22.912,4.325,1.8630000000000002,0.177,47906.0,144.0
2017,경북,예천군,59.04383561643836,"경북 예천군 보문면 노트기길 16
(예천군 보문면 승본리 595)",400,500.7,3.9,0.9922109047333731,266.9,24.3,372.1,6.8,33.2,3.0,9.6,0.3,60909.0,12.4
2017,경북,청도군,200.61369863013698,"경북 청도군 풍각면 봉기1길 52-11
(청도군 풍각면 봉기리 1104)",600,297.57,2.42,0.991867459757368,155.62,8.94,141.0,2.13,16.967,4.333,1.554,0.039,156375.0,15.875
2017,경북,칠곡군,94.56657534246577,"경북 칠곡군 기산면 주산로 1021
(칠곡군 기산면 영리 255-1)",400,267.6,1.27,0.9952540999999999,228.34,4.2,41.25,2.9,24.51,5.99,2.38,0.034,782000.0,8.04
2017,경북,포항시,38.27945205479452,"경북 포항 시북구 동해대로2315번길 14-8
(포항시 청하면 하대리 547-1)",350,278.9,3.4,0.9878092506274649,236.6,16.4,210.9,3.2,36.171,9.658999999999999,2.359,0.598,552917.0,232.83
2017,전북,군산시,22981.624657534245,"군산시 외항로 1350
(비응도동 21)",30000,93.0,2.6,0.9720430107526882,118.9,15.4,153.9,4.2,20.186,7.909,4.541,0.495,114567.0,30.0
2017,전북,군산시,225.2328767123288,"군산시 서수면 상장곤윗길 42
(마룡리 93-18)",300,318.9,2.6,0.9918469739730325,150.4,10.5,141.8,3.4,87.802,14.216,3.9819999999999998,0.125,496498.8,17.8
2017,전북,부안군,3171.652054794521,부안군 행안면 옥여길 32-14,5100,287.0,1.2,0.9958188153310104,164.4,10.7,393.8,5.6,104.37700000000001,11.878,5.38,0.059000000000000004,6259.0,1.0
2017,전북,익산시,22337.0,"익산시 금강동 316번지
(익산시 하나로2길 16)",30000,108.1,3.7,0.96577243293247,102.8,12.7,105.7,4.0,29.425,7.617000000000001,3.486,0.068,98181.0,10.0
2017,전북,익산시,308.4931506849315,"익산시황등면석재단지길91-39
(황등면율촌리876)",6000,6.3,2.9,0.5396825396825398,7.1,5.4,571.7,5.2,4.707,3.5,0.20600000000000002,0.02,29.0,2.2
2017,전북,익산시,171.52602739726024,"익산시 왕궁면 광암리 1381번지
(익산시 왕궁면 왕궁농공단지길 67)",250,106.2,3.3,0.9689265536723164,99.9,6.3,106.4,3.8,32.085,9.465,3.3360000000000003,0.068,107372.0,30.0
2017,전북,익산시,406.03561643835616,전북 익산시 낭산면 산단구평길 143-46,5500,136.9,0.7,0.9948867786705624,125.3,5.8,137.3,0.8,27.289,5.39,3.4760000000000004,0.032,8011.0,0.0
2017,전북,완주군,11295.526027397258,"완주군 삼례읍 후상제방길 62
(후정리 184)",18000,122.5,1.8,0.9853061224489796,76.7,9.86,146.3,1.63,30.038,9.07,3.362,0.04,177565.0,38.37
2017,전북,전주시,10.865753424657534,"전주시 완산구 정여립로 655-5
(전주시 완산구 상림동 산188)",230,968.3,2.5,0.9974181555303108,799.6,4.0,101.9,1.4,74.5,3.3,1.4,0.03,467715.0,50.7
2017,전북,정읍시,251.7424657534246,"정읍시 신태인읍 석지로 633
(정읍시 신태인읍 신용리 1371번지)",600,468.0,5.1,0.989102564102564,493.5,9.3,366.8,3.6,59.215,14.697000000000001,22.67,0.049,4663.0,200.0
2018,인천,인천시,3657.2164383561653,인천시 서구 가람로 48(오류동 1610-4),9000,420.3846153846154,3.645384615384616,0.9913284537968892,589.3846153846154,13.036028015194686,784.1993589743588,2.7208212209302323,50.02019230769229,12.508280004859088,11.222019230769234,0.7817880539499037,728653.8461538461,1.807692307692308
2018,경기,김포시,2653.9835616438354,"김포시 양촌읍 황금로 127번길 217
(학운리 3082)",3400,272.5026490066228,1.7609271523178824,0.9935379448282902,175.53642384105962,7.1408333333333305,230.34437086092717,0.621944444444443,65.74933774834436,7.674509036144581,7.659642384105957,0.030469879518072236,287562.9139072848,4.105960264900662
2018,경기,안성시,1365.5287671232875,안성시 공단1로 55,3000,127.4164835164836,1.4175824175824172,0.9888744189255622,97.99448275862068,8.525753424657537,102.69034482758622,2.079178082191779,23.184722222222238,5.086717808219176,2.3703958333333324,0.11387397260273975,35480.769230769234,97.1153846153846
2018,경기,안성시,7736.0,안성시 미양면 제2공단 5길 28,11000,67.4,1.9527472527472527,0.9710274888316432,53.3,10.520821917808226,78.1,3.1736986301369865,20.476,8.206,2.061,0.26899999999999996,86520.83333333333,373.75
2018,경기,양주시,9442.035616438316,양주시 남면 검준길 184,23000,510.470945945946,1.546959459459459,0.9969695445514676,353.61986531986526,23.243561643835612,290.1743243243244,3.727123287671233,83.04845117845116,11.522413698630135,3.0851960784313714,0.03184657534246572,822.3846153846154,28.711538461538463
2018,경기,양주시,452.88676671232867,양주시 백석읍 권율로1253번길 52-21,1000,374.0920547945207,1.7252054794520546,0.995388286232383,282.55643835616434,14.194520547945213,438.60547945205485,4.983561643835621,44.62954383561642,7.146769863013697,8.063602739726026,0.07590136986301374,602904.1095890411,49.44808219178083
2018,경기,연천군,129.8,경기도 연천군 백학면 백학산단길 46(통구리 1067-2),500,117.42941176470586,3.4,0.9710464359064268,116.07254901960786,5.501960784313724,107.43137254901958,1.5372549019607846,39.265431372549024,4.668,3.786,0.04994117647058823,146078.431372549,27.803921568627448
2018,경기,연천군,10302.08493150685,경기도 연천군 청산면 초대로 217-41(대전리 636),19000,445.461382113821,6.0500000000000025,0.9864185757892384,516.2113821138212,19.20356164383562,82.64308943089429,5.182191780821924,19.506721991701244,3.5286821917808333,2.7754356846472987,0.009586301369862995,759.329268292683,23.36178861788618
2018,경기,파주시,162376.0712328767,파주시 월롱면 엘씨디로 305,230000,301.8,0.6093150684931509,0.9979810633913414,130.1939726027397,21.1,86.38958904109589,1.1,47.299463013698606,8.777999999999999,4.9282273972602715,0.059000000000000004,2075.068493150685,35.5
2018,경기,파주시,5276.6712328767135,파주시 파주읍 돈유1로 13,10000,97.3,0.6664835164835168,0.993150220796675,62.4,6.9,141.3,3.9,20.909000000000002,5.45,2.403,0.109,79363.01369863014,35.60526315789474
2018,경기,파주시,12808.3698630137,파주시 월롱면 휴암로 434,17000,91.9,1.0312328767123282,0.9887787499813676,59.106027397260206,6.4,44.10136986301369,3.0,8.866,1.9380000000000002,0.518,0.086,11823.013698630137,36.646153846153844
2018,경기,파주시,78.37808219178082,파주시 파평면 청송로 208번길 30,190,987.0416666666665,2.8833333333333333,0.9970788129511589,213.475,4.441666666666666,196.375,1.7333333333333334,38.759166666666665,2.4995,5.679166666666667,0.06591666666666668,94250,5.083333333333333
2018,경기,평택시,3939.175890410959,평택시 산단로 52번길 77,6200,165.70153846153846,0.7173538461538455,0.995670807568752,122.92307692307692,7.427945205479448,101.67076923076921,0.6794520547945212,29.850648148148146,6.814104109589045,3.3569444444444434,0.08304657534246565,66959.97222222222,1.4410958904109592
2018,경기,평택시,2822.3,평택시 청북읍 청북산단로 105,5500,180.4,1.6,0.9911308203991128,87.18616600790514,5.000000000000004,91.5818897637795,0.3356353591160201,21.123,4.125,2.806600790513836,0.018859116022099498,20990.384615384617,51.71153846153846
2018,경기,평택시,1744.4, 평택시 현곡산단로 16-2,3600,91.57795527156547,3.0,0.9672410244244504,55.15479452054795,7.653698630136991,86.4,2.868493150684932,26.583000000000002,7.966,2.879884931506848,0.08963013698630133,32345,13.6
2018,경기,평택시,562.9761643835618,평택시 진위면 진위산단로 53-122,1000,232.21632653061226,1.188979591836734,0.9948798621974584,107.26530612244898,5.913150684931508,254.81069958847738,1.4726027397260255,42.40751592356688,7.449887671232876,4.3849044585987285,0.13565205479452055,631942.8,4.628571428571429
2018,경기,포천시,9320.309589041097,포천시 영중면 양문공단로 105(양문리 979),14000,305.4555555555554,4.621212121212113,0.9848710817755232,328.19198653198623,20.201212121212144,262.11212121212105,1.6763636363636445,25.54208754208755,5.6976666666666675,13.942424242424238,0.025648484848484827,134.82978723404256,20.170212765957448
2018,경기,포천시,7243.931506849315,포천시 신북면 장자경제로 70-10 (신평리 661-2),18750,1272.8326923076925,2.70576923076923,0.9978742145396472,576.3942307692307,22.61979166666667,598.0519230769231,2.46284722222222,133.59730769230765,6.784586805555558,7.069692307692309,0.06800347222222218,51596.153846153844,28.98076923076923
2018,경기,화성시,1566.690410958904,화성시 마도면 마도공단로 1길 176,2500,132.76931506849314,2.2263013698630134,0.9832318079767564,86.32937424657537,16.478356164383552,128.46904109589042,2.3153424657534227,34.81059452054802,4.616553424657531,5.678635616438355,0.3398575342465754,144057.53424657535,26.864383561643837
2018,경기,화성시,481.93150684931504,화성시 장안면 장안공단8길 38 ,2000,130.43150684931504,2.509589041095891,0.9807593341385286,133.94755193737794,8.880273972602739,131.73890410958904,3.095890410958902,53.52145753424654,7.806345205479458,4.920010958904113,0.12585753424657525,120978.08219178082,24.97808219178082
2018,경기,화성시,2112.884931506849,화성시 향남읍 발안공단로 149,3000,132.75041095890413,2.4797260273972617,0.9813203890708488,120.15678105675156,7.6284931506849345,148.23835616438356,3.1841095890410984,49.908241095890425,7.0622273972602825,5.656161643835612,0.07426849315068497,131550.68493150684,9.213698630136989
2018,경남,환경부,22063.03561643836,"진주시 남강로 1511 (73-1, 초전동)",30000,199.3457534246576,2.0967123287671203,0.9894820316322436,194.80356164383545,13.706027397260268,292.68547945205484,2.1065753424657534,42.076901369863,10.757673972602733,2.8740164383561635,0.05726575342465751,95602.7397260274,9.728767123287671
2018,부산,기장군,459.0,부산 기장군 장안 장안산단 1로 89(반룡리 860),1000,149.7166666666666,6.0166666666666675,0.9598129800734722,108.18333333333337,9.62520547945205,110.325,3.2526027397260275,47.87133333333333,6.716821917808202,6.280708333333332,0.5867123287671215,87583.33333333333,138.04166666666666
2018,부산,부산시,167.8301369863014,부산 기장군 장안읍 명례산단 1로 5(기룡리 1139-7),1600,41.672,2.0040000000000004,0.951910155500096,63.44,5.768,129.93599999999998,2.24,36.46440000000001,4.81936,4.215199999999999,0.32866666666666666,73461.53846153847,27.961538461538463
2018,울산,울산시,63708.82191780822,울산시 울주군 청량면 상개로 14(상남리 3-1),85000,108.62109589041091,0.9153424657534251,0.9915730691331184,111.52410958904106,20.23205479452053,89.78630136986301,1.9997260273972617,24.616931506849323,8.230353150684932,2.369852054794519,0.1042602739726028,4010.958904109589,144.4109589041096
2018,울산,울산시,396.2246575342466,울산광역시 울주군 두서면 활천산업로 197-14(활천리 816-2),1100,127.02307692307691,0.6653846153846152,0.9947617029007448,99.37307692307692,3.1730769230769234,133.29999999999998,0.2423076923076923,48.004019230769224,2.743576923076924,5.5365,0.1069807692307692,112423.07692307692,7.5
2018,경남,거창군,310.57534246575335,경남 거창군 거창읍 심소정길 185(양평리 290-1),1300,207.8473652331921,1.5826923076923074,0.9923853145508166,179.1076923076923,9.528846153846152,293.36538461538464,0.9653846153846152,34.862809615384606,3.9372961538461535,2.9901538461538464,0.05051923076923078,94769.23076923077,2.8461538461538463
2018,경남,고성군(경남),557.2,고성군 고성읍 월평로 163(율대리 149-1),1000,1337.5375,3.6291666666666655,0.997286680435751,373.90833333333336,27.866666666666664,195.95,2.9625000000000004,385.8097083333333,34.53916666666667,12.363708333333335,0.8865416666666667,296458.3333333333,30.0
2018,경남,김해시,242.0,김해시 진영읍 서부로 179번길 57(죽곡리 2-1),600,93.94583333333334,3.1875,0.9660708741739478,85.65416666666668,8.095833333333333,78.64166666666667,3.1041666666666674,36.47916666666667,12.641666666666667,4.432166666666668,0.13833333333333336,3800,247.08333333333331
2018,경남,김해시,57.45069444444446,김해시 한림면 김해대로916번길 140(병동리 562),300,95.54583333333332,3.0375,0.9682089747503381,77.93749999999999,10.387499999999998,75.12916666666666,3.5041666666666664,34.5625,10.175,4.206625,0.144875,3350,217.70833333333331
2018,경남,김해시,132.0,김해시 주촌면 서부로 1637번길 324( 덕암리 795),270,94.52916666666664,3.516666666666668,0.9627980781945608,88.80416666666667,10.654166666666667,76.67083333333333,2.954166666666666,35.95000000000001,11.44166666666667,4.342708333333333,0.17470833333333333,3512.5,283.75
2018,경남,사천시,2728.495890410959,사천시 사남면 외국기업로 230(방지리 202),5700,93.34814814814816,0.5999999999999999,0.993572448817648,48.27857142857143,4.319642857142857,69.36363636363636,0.6309090909090911,22.810528301886798,5.733169811320754,2.9995660377358484,0.022773584905660376,11030,4.648148148148149
2018,경남,사천시,48.13469387755102,사천시 송포공단길 86(송포동 1539-3),150,394.08333333333326,2.8000000000000003,0.9928949037851554,127.10833333333332,10.917391304347825,69.075,4.817391304347825,86.25283333333331,6.091826086956521,7.392833333333333,0.6998260869565217,6887216.666666667,744.7391304347825
2018,경남,산청군,36.8677462686567,산청군 금서면 친환경로 2436(매촌리 1329),50,0.2619047619047619,0.2047619047619048,0.21818181818181825,0.7857142857142857,0.6380952380952379,0.22380952380952385,0.15238095238095242,0.438095238095238,0.3380952380952381,0.014809523809523812,0.01042857142857143,0,0.0
2018,경남,양산시,7213.917808219178,경남 양산시 충렬로 111(교동 90),13000,336.89512195121966,0.913821138211382,0.9972875204220272,222.18130081300816,9.578455284552847,201.80691056910587,1.7808943089430949,47.10997560975606,6.0438943089430905,5.496512195121953,0.03581300813008132,186707.31707317074,3.459349593495935
2018,경남,양산시,2775.3506849315067,경남 양산시 어곡로 50(어곡동 870-5),10000,458.2315068493151,2.8583333333333347,0.9937622505423372,308.28163265306114,8.506703910614526,226.6727272727273,1.0960893854748608,20.99662337662337,2.4258016759776533,6.248129870129869,0.02733798882681562,123521.42857142857,91.30769230769229
2018,경남,의령군,613.8657534246576,의령군 부림면 한지20길 39-44(부림면 신반리 959),900,1141.8175675675675,1.1258783783783783,0.9990139594884874,418.77663080930944,6.085482445945948,555.0225225225225,1.183108108108107,103.65380472972971,6.982208108108112,11.802859459459462,0.02341216216216217,58006.622516556294,53.41095890410959
2018,경남,진주시,210.08516483516485,경남 진주시 사봉면 산업단지로 44번길 80(사곡리 1822),1000,155.1192052980133,0.5509933774834432,0.9964479357896086,86.05761589403966,5.078145695364238,236.7894039735099,2.2344370860927136,50.003456953642356,6.294993377483442,5.012609271523178,0.025668874172185416,27371.523178807947,9.410596026490069
2018,경남,진주시,1249.7534246575342,진주시 정촌면 산단중앙로 70(예하리 1242),2250,180.0597523219814,0.9476780185758522,0.9947368692539283,117.79442724458204,5.9826625386996914,192.53498452012383,1.265015479876158,49.72682972136221,5.565300309597522,5.512659442724464,0.21857275541795654,177643.9628482972,4.0585139318885455
2018,경남,창녕군,473.2964383561644,경남 창녕군 대합면 용산 유산로 94(합리 1233-4),1200,81.33055555555558,0.6527777777777777,0.9919737695959562,64.27500000000002,5.37887052341598,153.77777777777774,2.400609589041097,24.837027777777774,2.7203901346332406,1.8727222222222213,0.013392409470752084,268458.3333333333,36.458333333333336
2018,경남,창원시,568.4356164383562,창원시 마산합포구 진북면 산단3길 87(신촌리 137번지),2000,189.98019569471631,0.4238465753424648,0.9977689960061756,99.97477859360735,3.891523329863016,107.77602739726028,0.2789041095890409,51.249043835616426,2.0105808219178094,5.090627397260271,0.008553424657534184,96673.97260273973,1.4547945205479451
2018,경남,통영시,418.8821917808218,통영시 광도면 공단로 902(황리 1610),3000,53.582739726027356,1.3153424657534245,0.9754521237159788,47.192054794520615,6.108767123287676,63.28491232876701,1.2660273972602751,36.55457808219181,7.113846575342459,3.475394520547942,0.10203589041095877,71615.38461538461,19.9
2018,경남,함안군,10779.753424657534,"함안군 칠서면 공단안길110
(대치리 18)",14000,96.6,2.9510638297872345,0.9694506849918506,108.76304347826088,16.3468085106383,227.54347826086965,1.004255319148936,32.27608695652174,12.23617021276596,6.2046304347826124,0.08568085106382979,10214.847826086956,5.0
2018,경남,함안군,1087.0520547945205,함안군 군북면 함안산단 7길 68(사도리 산5-5),1700,162.0875,1.5666666666666662,0.9903344387033752,91.9375,6.570833333333333,246.3375,0.4875,30.97041666666666,5.906666666666667,0.8587916666666668,0.03450000000000001,210807.5,22.54166666666667
2018,경남,함안군,271.73816155988857,함안군 군북면 오장골길 96(덕대리 500),500,25.725000000000005,5.541666666666668,0.7845804988662132,16.854166666666668,6.4875,15.2375,2.479166666666667,3.6182916666666673,2.1463749999999995,0.21108333333333335,0.046249999999999986,3968.4166666666665,101.45833333333331
2018,경남,함안군,158.37651821862352,함안군 가야읍 광정로 298(광정리 1209),300,32.76249999999999,1.0166666666666668,0.9689685870532876,33.895833333333336,2.391666666666667,80.54166666666667,2.1499999999999995,44.82033333333334,2.1542083333333326,0.4047916666666668,0.046416666666666655,32518.458333333332,6.583333333333332
2018,경남,함양군,16.12054794520548,함양군 수동면 산업단지길 194(우명리 80-4),500,30.566666666666666,2.2956521739130435,0.9248968754445024,81.32500000000002,3.321739130434783,212.23333333333332,2.15,50.84483333333333,8.394391304347828,10.160833333333333,0.11539130434782605,208.33333333333334,0.0
